wavelength   n   k
7.718379e-01 2.509912e+00 1.518762e-02
7.718499e-01 2.509911e+00 1.518751e-02
7.718619e-01 2.509910e+00 1.518740e-02
7.718738e-01 2.509908e+00 1.518729e-02
7.718858e-01 2.509907e+00 1.518718e-02
7.718978e-01 2.509906e+00 1.518707e-02
7.719098e-01 2.509905e+00 1.518696e-02
7.719217e-01 2.509903e+00 1.518686e-02
7.719337e-01 2.509902e+00 1.518675e-02
7.719457e-01 2.509901e+00 1.518664e-02
7.719576e-01 2.509899e+00 1.518653e-02
7.719696e-01 2.509898e+00 1.518642e-02
7.719816e-01 2.509897e+00 1.518631e-02
7.719936e-01 2.509896e+00 1.518620e-02
7.720055e-01 2.509894e+00 1.518609e-02
7.720175e-01 2.509893e+00 1.518598e-02
7.720295e-01 2.509892e+00 1.518587e-02
7.720415e-01 2.509891e+00 1.518576e-02
7.720534e-01 2.509889e+00 1.518565e-02
7.720654e-01 2.509888e+00 1.518554e-02
7.720774e-01 2.509887e+00 1.518543e-02
7.720894e-01 2.509885e+00 1.518532e-02
7.721013e-01 2.509884e+00 1.518522e-02
7.721133e-01 2.509883e+00 1.518511e-02
7.721253e-01 2.509882e+00 1.518500e-02
7.721373e-01 2.509880e+00 1.518489e-02
7.721492e-01 2.509879e+00 1.518478e-02
7.721612e-01 2.509878e+00 1.518467e-02
7.721732e-01 2.509877e+00 1.518456e-02
7.721852e-01 2.509875e+00 1.518445e-02
7.721971e-01 2.509874e+00 1.518434e-02
7.722091e-01 2.509873e+00 1.518423e-02
7.722211e-01 2.509871e+00 1.518412e-02
7.722331e-01 2.509870e+00 1.518401e-02
7.722450e-01 2.509869e+00 1.518390e-02
7.722570e-01 2.509868e+00 1.518379e-02
7.722690e-01 2.509866e+00 1.518368e-02
7.722810e-01 2.509865e+00 1.518358e-02
7.722929e-01 2.509864e+00 1.518347e-02
7.723049e-01 2.509863e+00 1.518336e-02
7.723169e-01 2.509861e+00 1.518325e-02
7.723289e-01 2.509860e+00 1.518314e-02
7.723408e-01 2.509859e+00 1.518303e-02
7.723528e-01 2.509858e+00 1.518292e-02
7.723648e-01 2.509856e+00 1.518281e-02
7.723768e-01 2.509855e+00 1.518270e-02
7.723887e-01 2.509854e+00 1.518259e-02
7.724007e-01 2.509852e+00 1.518248e-02
7.724127e-01 2.509851e+00 1.518237e-02
7.724246e-01 2.509850e+00 1.518226e-02
7.724366e-01 2.509849e+00 1.518215e-02
7.724486e-01 2.509847e+00 1.518204e-02
7.724606e-01 2.509846e+00 1.518194e-02
7.724725e-01 2.509845e+00 1.518183e-02
7.724845e-01 2.509844e+00 1.518172e-02
7.724965e-01 2.509842e+00 1.518161e-02
7.725085e-01 2.509841e+00 1.518150e-02
7.725204e-01 2.509840e+00 1.518139e-02
7.725324e-01 2.509838e+00 1.518128e-02
7.725444e-01 2.509837e+00 1.518117e-02
7.725564e-01 2.509836e+00 1.518106e-02
7.725683e-01 2.509835e+00 1.518095e-02
7.725803e-01 2.509833e+00 1.518084e-02
7.725923e-01 2.509832e+00 1.518073e-02
7.726043e-01 2.509831e+00 1.518062e-02
7.726162e-01 2.509830e+00 1.518051e-02
7.726282e-01 2.509828e+00 1.518040e-02
7.726402e-01 2.509827e+00 1.518030e-02
7.726522e-01 2.509826e+00 1.518019e-02
7.726641e-01 2.509825e+00 1.518008e-02
7.726761e-01 2.509823e+00 1.517997e-02
7.726881e-01 2.509822e+00 1.517986e-02
7.727001e-01 2.509821e+00 1.517975e-02
7.727120e-01 2.509819e+00 1.517964e-02
7.727240e-01 2.509818e+00 1.517953e-02
7.727360e-01 2.509817e+00 1.517942e-02
7.727480e-01 2.509816e+00 1.517931e-02
7.727599e-01 2.509814e+00 1.517920e-02
7.727719e-01 2.509813e+00 1.517909e-02
7.727839e-01 2.509812e+00 1.517898e-02
7.727959e-01 2.509811e+00 1.517887e-02
7.728078e-01 2.509809e+00 1.517876e-02
7.728198e-01 2.509808e+00 1.517866e-02
7.728318e-01 2.509807e+00 1.517855e-02
7.728438e-01 2.509805e+00 1.517844e-02
7.728557e-01 2.509804e+00 1.517833e-02
7.728677e-01 2.509803e+00 1.517822e-02
7.728797e-01 2.509802e+00 1.517811e-02
7.728916e-01 2.509800e+00 1.517800e-02
7.729036e-01 2.509799e+00 1.517789e-02
7.729156e-01 2.509798e+00 1.517778e-02
7.729276e-01 2.509797e+00 1.517767e-02
7.729395e-01 2.509795e+00 1.517756e-02
7.729515e-01 2.509794e+00 1.517745e-02
7.729635e-01 2.509793e+00 1.517734e-02
7.729755e-01 2.509791e+00 1.517723e-02
7.729874e-01 2.509790e+00 1.517712e-02
7.729994e-01 2.509789e+00 1.517702e-02
7.730114e-01 2.509788e+00 1.517691e-02
7.730234e-01 2.509786e+00 1.517680e-02
7.730353e-01 2.509785e+00 1.517669e-02
7.730473e-01 2.509784e+00 1.517658e-02
7.730593e-01 2.509783e+00 1.517647e-02
7.730713e-01 2.509781e+00 1.517636e-02
7.730832e-01 2.509780e+00 1.517625e-02
7.730952e-01 2.509779e+00 1.517614e-02
7.731072e-01 2.509778e+00 1.517603e-02
7.731192e-01 2.509776e+00 1.517592e-02
7.731311e-01 2.509775e+00 1.517581e-02
7.731431e-01 2.509774e+00 1.517570e-02
7.731551e-01 2.509772e+00 1.517559e-02
7.731671e-01 2.509771e+00 1.517548e-02
7.731790e-01 2.509770e+00 1.517538e-02
7.731910e-01 2.509769e+00 1.517527e-02
7.732030e-01 2.509767e+00 1.517516e-02
7.732150e-01 2.509766e+00 1.517505e-02
7.732269e-01 2.509765e+00 1.517494e-02
7.732389e-01 2.509764e+00 1.517483e-02
7.732509e-01 2.509762e+00 1.517472e-02
7.732629e-01 2.509761e+00 1.517461e-02
7.732748e-01 2.509760e+00 1.517450e-02
7.732868e-01 2.509758e+00 1.517439e-02
7.732988e-01 2.509757e+00 1.517428e-02
7.733108e-01 2.509756e+00 1.517417e-02
7.733227e-01 2.509755e+00 1.517406e-02
7.733347e-01 2.509753e+00 1.517395e-02
7.733467e-01 2.509752e+00 1.517384e-02
7.733586e-01 2.509751e+00 1.517373e-02
7.733706e-01 2.509750e+00 1.517363e-02
7.733826e-01 2.509748e+00 1.517352e-02
7.733946e-01 2.509747e+00 1.517341e-02
7.734065e-01 2.509746e+00 1.517330e-02
7.734185e-01 2.509744e+00 1.517319e-02
7.734305e-01 2.509743e+00 1.517308e-02
7.734425e-01 2.509742e+00 1.517297e-02
7.734544e-01 2.509741e+00 1.517286e-02
7.734664e-01 2.509739e+00 1.517275e-02
7.734784e-01 2.509738e+00 1.517264e-02
7.734904e-01 2.509737e+00 1.517253e-02
7.735023e-01 2.509736e+00 1.517242e-02
7.735143e-01 2.509734e+00 1.517231e-02
7.735263e-01 2.509733e+00 1.517220e-02
7.735383e-01 2.509732e+00 1.517209e-02
7.735502e-01 2.509731e+00 1.517199e-02
7.735622e-01 2.509729e+00 1.517188e-02
7.735742e-01 2.509728e+00 1.517177e-02
7.735862e-01 2.509727e+00 1.517166e-02
7.735981e-01 2.509725e+00 1.517155e-02
7.736101e-01 2.509724e+00 1.517144e-02
7.736221e-01 2.509723e+00 1.517133e-02
7.736341e-01 2.509722e+00 1.517122e-02
7.736460e-01 2.509720e+00 1.517111e-02
7.736580e-01 2.509719e+00 1.517100e-02
7.736700e-01 2.509718e+00 1.517089e-02
7.736820e-01 2.509717e+00 1.517078e-02
7.736939e-01 2.509715e+00 1.517067e-02
7.737059e-01 2.509714e+00 1.517056e-02
7.737179e-01 2.509713e+00 1.517045e-02
7.737299e-01 2.509711e+00 1.517035e-02
7.737418e-01 2.509710e+00 1.517024e-02
7.737538e-01 2.509709e+00 1.517013e-02
7.737658e-01 2.509708e+00 1.517002e-02
7.737778e-01 2.509706e+00 1.516991e-02
7.737897e-01 2.509705e+00 1.516980e-02
7.738017e-01 2.509704e+00 1.516969e-02
7.738137e-01 2.509703e+00 1.516958e-02
7.738256e-01 2.509701e+00 1.516947e-02
7.738376e-01 2.509700e+00 1.516936e-02
7.738496e-01 2.509699e+00 1.516925e-02
7.738616e-01 2.509697e+00 1.516914e-02
7.738735e-01 2.509696e+00 1.516903e-02
7.738855e-01 2.509695e+00 1.516892e-02
7.738975e-01 2.509694e+00 1.516881e-02
7.739095e-01 2.509692e+00 1.516871e-02
7.739214e-01 2.509691e+00 1.516860e-02
7.739334e-01 2.509690e+00 1.516849e-02
7.739454e-01 2.509689e+00 1.516838e-02
7.739574e-01 2.509687e+00 1.516827e-02
7.739693e-01 2.509686e+00 1.516816e-02
7.739813e-01 2.509685e+00 1.516805e-02
7.739933e-01 2.509684e+00 1.516794e-02
7.740053e-01 2.509682e+00 1.516783e-02
7.740172e-01 2.509681e+00 1.516772e-02
7.740292e-01 2.509680e+00 1.516761e-02
7.740412e-01 2.509678e+00 1.516750e-02
7.740532e-01 2.509677e+00 1.516739e-02
7.740651e-01 2.509676e+00 1.516728e-02
7.740771e-01 2.509675e+00 1.516717e-02
7.740891e-01 2.509673e+00 1.516707e-02
7.741011e-01 2.509672e+00 1.516696e-02
7.741130e-01 2.509671e+00 1.516685e-02
7.741250e-01 2.509670e+00 1.516674e-02
7.741370e-01 2.509668e+00 1.516663e-02
7.741490e-01 2.509667e+00 1.516652e-02
7.741609e-01 2.509666e+00 1.516641e-02
7.741729e-01 2.509664e+00 1.516630e-02
7.741849e-01 2.509663e+00 1.516619e-02
7.741969e-01 2.509662e+00 1.516608e-02
7.742088e-01 2.509661e+00 1.516597e-02
7.742208e-01 2.509659e+00 1.516586e-02
7.742328e-01 2.509658e+00 1.516575e-02
7.742448e-01 2.509657e+00 1.516564e-02
7.742567e-01 2.509656e+00 1.516553e-02
7.742687e-01 2.509654e+00 1.516543e-02
7.742807e-01 2.509653e+00 1.516532e-02
7.742926e-01 2.509652e+00 1.516521e-02
7.743046e-01 2.509650e+00 1.516510e-02
7.743166e-01 2.509649e+00 1.516499e-02
7.743286e-01 2.509648e+00 1.516488e-02
7.743405e-01 2.509647e+00 1.516477e-02
7.743525e-01 2.509645e+00 1.516466e-02
7.743645e-01 2.509644e+00 1.516455e-02
7.743765e-01 2.509643e+00 1.516444e-02
7.743884e-01 2.509642e+00 1.516433e-02
7.744004e-01 2.509640e+00 1.516422e-02
7.744124e-01 2.509639e+00 1.516411e-02
7.744244e-01 2.509638e+00 1.516400e-02
7.744363e-01 2.509637e+00 1.516389e-02
7.744483e-01 2.509635e+00 1.516379e-02
7.744603e-01 2.509634e+00 1.516368e-02
7.744723e-01 2.509633e+00 1.516357e-02
7.744842e-01 2.509631e+00 1.516346e-02
7.744962e-01 2.509630e+00 1.516335e-02
7.745082e-01 2.509629e+00 1.516324e-02
7.745202e-01 2.509628e+00 1.516313e-02
7.745321e-01 2.509626e+00 1.516302e-02
7.745441e-01 2.509625e+00 1.516291e-02
7.745561e-01 2.509624e+00 1.516280e-02
7.745681e-01 2.509623e+00 1.516269e-02
7.745800e-01 2.509621e+00 1.516258e-02
7.745920e-01 2.509620e+00 1.516247e-02
7.746040e-01 2.509619e+00 1.516236e-02
7.746160e-01 2.509617e+00 1.516225e-02
7.746279e-01 2.509616e+00 1.516215e-02
7.746399e-01 2.509615e+00 1.516204e-02
7.746519e-01 2.509614e+00 1.516193e-02
7.746639e-01 2.509612e+00 1.516182e-02
7.746758e-01 2.509611e+00 1.516171e-02
7.746878e-01 2.509610e+00 1.516160e-02
7.746998e-01 2.509609e+00 1.516149e-02
7.747118e-01 2.509607e+00 1.516138e-02
7.747237e-01 2.509606e+00 1.516127e-02
7.747357e-01 2.509605e+00 1.516116e-02
7.747477e-01 2.509604e+00 1.516105e-02
7.747597e-01 2.509602e+00 1.516094e-02
7.747716e-01 2.509601e+00 1.516083e-02
7.747836e-01 2.509600e+00 1.516072e-02
7.747956e-01 2.509598e+00 1.516061e-02
7.748075e-01 2.509597e+00 1.516050e-02
7.748195e-01 2.509596e+00 1.516040e-02
7.748315e-01 2.509595e+00 1.516029e-02
7.748435e-01 2.509593e+00 1.516018e-02
7.748554e-01 2.509592e+00 1.516007e-02
7.748674e-01 2.509591e+00 1.515996e-02
7.748794e-01 2.509590e+00 1.515985e-02
7.748914e-01 2.509588e+00 1.515974e-02
7.749033e-01 2.509587e+00 1.515963e-02
7.749153e-01 2.509586e+00 1.515952e-02
7.749273e-01 2.509584e+00 1.515941e-02
7.749393e-01 2.509583e+00 1.515930e-02
7.749512e-01 2.509582e+00 1.515919e-02
7.749632e-01 2.509581e+00 1.515908e-02
7.749752e-01 2.509579e+00 1.515897e-02
7.749872e-01 2.509578e+00 1.515886e-02
7.749991e-01 2.509577e+00 1.515876e-02
7.750111e-01 2.509576e+00 1.515865e-02
7.750231e-01 2.509574e+00 1.515854e-02
7.750351e-01 2.509573e+00 1.515843e-02
7.750470e-01 2.509572e+00 1.515832e-02
7.750590e-01 2.509570e+00 1.515821e-02
7.750710e-01 2.509569e+00 1.515810e-02
7.750830e-01 2.509568e+00 1.515799e-02
7.750949e-01 2.509567e+00 1.515788e-02
7.751069e-01 2.509565e+00 1.515777e-02
7.751189e-01 2.509564e+00 1.515766e-02
7.751309e-01 2.509563e+00 1.515755e-02
7.751428e-01 2.509562e+00 1.515744e-02
7.751548e-01 2.509560e+00 1.515733e-02
7.751668e-01 2.509559e+00 1.515722e-02
7.751788e-01 2.509558e+00 1.515712e-02
7.751907e-01 2.509557e+00 1.515701e-02
7.752027e-01 2.509555e+00 1.515690e-02
7.752147e-01 2.509554e+00 1.515679e-02
7.752267e-01 2.509553e+00 1.515668e-02
7.752386e-01 2.509551e+00 1.515657e-02
7.752506e-01 2.509550e+00 1.515646e-02
7.752626e-01 2.509549e+00 1.515635e-02
7.752745e-01 2.509548e+00 1.515624e-02
7.752865e-01 2.509546e+00 1.515613e-02
7.752985e-01 2.509545e+00 1.515602e-02
7.753105e-01 2.509544e+00 1.515591e-02
7.753224e-01 2.509543e+00 1.515580e-02
7.753344e-01 2.509541e+00 1.515569e-02
7.753464e-01 2.509540e+00 1.515558e-02
7.753584e-01 2.509539e+00 1.515548e-02
7.753703e-01 2.509537e+00 1.515537e-02
7.753823e-01 2.509536e+00 1.515526e-02
7.753943e-01 2.509535e+00 1.515515e-02
7.754063e-01 2.509534e+00 1.515504e-02
7.754182e-01 2.509532e+00 1.515493e-02
7.754302e-01 2.509531e+00 1.515482e-02
7.754422e-01 2.509530e+00 1.515471e-02
7.754542e-01 2.509529e+00 1.515460e-02
7.754661e-01 2.509527e+00 1.515449e-02
7.754781e-01 2.509526e+00 1.515438e-02
7.754901e-01 2.509525e+00 1.515427e-02
7.755021e-01 2.509523e+00 1.515416e-02
7.755140e-01 2.509522e+00 1.515405e-02
7.755260e-01 2.509521e+00 1.515394e-02
7.755380e-01 2.509520e+00 1.515384e-02
7.755500e-01 2.509518e+00 1.515373e-02
7.755619e-01 2.509517e+00 1.515362e-02
7.755739e-01 2.509516e+00 1.515351e-02
7.755859e-01 2.509515e+00 1.515340e-02
7.755979e-01 2.509513e+00 1.515329e-02
7.756098e-01 2.509512e+00 1.515318e-02
7.756218e-01 2.509511e+00 1.515307e-02
7.756338e-01 2.509510e+00 1.515296e-02
7.756458e-01 2.509508e+00 1.515285e-02
7.756577e-01 2.509507e+00 1.515274e-02
7.756697e-01 2.509506e+00 1.515263e-02
7.756817e-01 2.509504e+00 1.515252e-02
7.756937e-01 2.509503e+00 1.515241e-02
7.757056e-01 2.509502e+00 1.515230e-02
7.757176e-01 2.509501e+00 1.515220e-02
7.757296e-01 2.509499e+00 1.515209e-02
7.757415e-01 2.509498e+00 1.515198e-02
7.757535e-01 2.509497e+00 1.515187e-02
7.757655e-01 2.509496e+00 1.515176e-02
7.757775e-01 2.509494e+00 1.515165e-02
7.757894e-01 2.509493e+00 1.515154e-02
7.758014e-01 2.509492e+00 1.515143e-02
7.758134e-01 2.509490e+00 1.515132e-02
7.758254e-01 2.509489e+00 1.515121e-02
7.758373e-01 2.509488e+00 1.515110e-02
7.758493e-01 2.509487e+00 1.515099e-02
7.758613e-01 2.509485e+00 1.515088e-02
7.758733e-01 2.509484e+00 1.515077e-02
7.758852e-01 2.509483e+00 1.515066e-02
7.758972e-01 2.509482e+00 1.515056e-02
7.759092e-01 2.509480e+00 1.515045e-02
7.759212e-01 2.509479e+00 1.515034e-02
7.759331e-01 2.509478e+00 1.515023e-02
7.759451e-01 2.509476e+00 1.515012e-02
7.759571e-01 2.509475e+00 1.515001e-02
7.759691e-01 2.509474e+00 1.514990e-02
7.759810e-01 2.509473e+00 1.514979e-02
7.759930e-01 2.509471e+00 1.514968e-02
7.760050e-01 2.509470e+00 1.514957e-02
7.760170e-01 2.509469e+00 1.514946e-02
7.760289e-01 2.509468e+00 1.514935e-02
7.760409e-01 2.509466e+00 1.514924e-02
7.760529e-01 2.509465e+00 1.514913e-02
7.760649e-01 2.509464e+00 1.514902e-02
7.760768e-01 2.509463e+00 1.514892e-02
7.760888e-01 2.509461e+00 1.514881e-02
7.761008e-01 2.509460e+00 1.514870e-02
7.761128e-01 2.509459e+00 1.514859e-02
7.761247e-01 2.509457e+00 1.514848e-02
7.761367e-01 2.509456e+00 1.514837e-02
7.761487e-01 2.509455e+00 1.514826e-02
7.761607e-01 2.509454e+00 1.514815e-02
7.761726e-01 2.509452e+00 1.514804e-02
7.761846e-01 2.509451e+00 1.514793e-02
7.761966e-01 2.509450e+00 1.514782e-02
7.762085e-01 2.509449e+00 1.514771e-02
7.762205e-01 2.509447e+00 1.514760e-02
7.762325e-01 2.509446e+00 1.514749e-02
7.762445e-01 2.509445e+00 1.514738e-02
7.762564e-01 2.509443e+00 1.514728e-02
7.762684e-01 2.509442e+00 1.514717e-02
7.762804e-01 2.509441e+00 1.514706e-02
7.762924e-01 2.509440e+00 1.514695e-02
7.763043e-01 2.509438e+00 1.514684e-02
7.763163e-01 2.509437e+00 1.514673e-02
7.763283e-01 2.509436e+00 1.514662e-02
7.763403e-01 2.509435e+00 1.514651e-02
7.763522e-01 2.509433e+00 1.514640e-02
7.763642e-01 2.509432e+00 1.514629e-02
7.763762e-01 2.509431e+00 1.514618e-02
7.763882e-01 2.509429e+00 1.514607e-02
7.764001e-01 2.509428e+00 1.514596e-02
7.764121e-01 2.509427e+00 1.514585e-02
7.764241e-01 2.509426e+00 1.514574e-02
7.764361e-01 2.509424e+00 1.514563e-02
7.764480e-01 2.509423e+00 1.514553e-02
7.764600e-01 2.509422e+00 1.514542e-02
7.764720e-01 2.509421e+00 1.514531e-02
7.764840e-01 2.509419e+00 1.514520e-02
7.764959e-01 2.509418e+00 1.514509e-02
7.765079e-01 2.509417e+00 1.514498e-02
7.765199e-01 2.509416e+00 1.514487e-02
7.765319e-01 2.509414e+00 1.514476e-02
7.765438e-01 2.509413e+00 1.514465e-02
7.765558e-01 2.509412e+00 1.514454e-02
7.765678e-01 2.509410e+00 1.514443e-02
7.765798e-01 2.509409e+00 1.514432e-02
7.765917e-01 2.509408e+00 1.514421e-02
7.766037e-01 2.509407e+00 1.514410e-02
7.766157e-01 2.509405e+00 1.514399e-02
7.766277e-01 2.509404e+00 1.514389e-02
7.766396e-01 2.509403e+00 1.514378e-02
7.766516e-01 2.509402e+00 1.514367e-02
7.766636e-01 2.509400e+00 1.514356e-02
7.766755e-01 2.509399e+00 1.514345e-02
7.766875e-01 2.509398e+00 1.514334e-02
7.766995e-01 2.509396e+00 1.514323e-02
7.767115e-01 2.509395e+00 1.514312e-02
7.767234e-01 2.509394e+00 1.514301e-02
7.767354e-01 2.509393e+00 1.514290e-02
7.767474e-01 2.509391e+00 1.514279e-02
7.767594e-01 2.509390e+00 1.514268e-02
7.767713e-01 2.509389e+00 1.514257e-02
7.767833e-01 2.509388e+00 1.514246e-02
7.767953e-01 2.509386e+00 1.514235e-02
7.768073e-01 2.509385e+00 1.514225e-02
7.768192e-01 2.509384e+00 1.514214e-02
7.768312e-01 2.509383e+00 1.514203e-02
7.768432e-01 2.509381e+00 1.514192e-02
7.768552e-01 2.509380e+00 1.514181e-02
7.768671e-01 2.509379e+00 1.514170e-02
7.768791e-01 2.509377e+00 1.514159e-02
7.768911e-01 2.509376e+00 1.514148e-02
7.769031e-01 2.509375e+00 1.514137e-02
7.769150e-01 2.509374e+00 1.514126e-02
7.769270e-01 2.509372e+00 1.514115e-02
7.769390e-01 2.509371e+00 1.514104e-02
7.769510e-01 2.509370e+00 1.514093e-02
7.769629e-01 2.509369e+00 1.514082e-02
7.769749e-01 2.509367e+00 1.514071e-02
7.769869e-01 2.509366e+00 1.514061e-02
7.769989e-01 2.509365e+00 1.514050e-02
7.770108e-01 2.509363e+00 1.514039e-02
7.770228e-01 2.509362e+00 1.514028e-02
7.770348e-01 2.509361e+00 1.514017e-02
7.770468e-01 2.509360e+00 1.514006e-02
7.770587e-01 2.509358e+00 1.513995e-02
7.770707e-01 2.509357e+00 1.513984e-02
7.770827e-01 2.509356e+00 1.513973e-02
7.770947e-01 2.509355e+00 1.513962e-02
7.771066e-01 2.509353e+00 1.513951e-02
7.771186e-01 2.509352e+00 1.513940e-02
7.771306e-01 2.509351e+00 1.513929e-02
7.771425e-01 2.509349e+00 1.513918e-02
7.771545e-01 2.509348e+00 1.513907e-02
7.771665e-01 2.509347e+00 1.513897e-02
7.771785e-01 2.509346e+00 1.513886e-02
7.771904e-01 2.509344e+00 1.513875e-02
7.772024e-01 2.509343e+00 1.513864e-02
7.772144e-01 2.509342e+00 1.513853e-02
7.772264e-01 2.509341e+00 1.513842e-02
7.772383e-01 2.509339e+00 1.513831e-02
7.772503e-01 2.509338e+00 1.513820e-02
7.772623e-01 2.509337e+00 1.513809e-02
7.772743e-01 2.509336e+00 1.513798e-02
7.772862e-01 2.509334e+00 1.513787e-02
7.772982e-01 2.509333e+00 1.513776e-02
7.773102e-01 2.509332e+00 1.513765e-02
7.773222e-01 2.509330e+00 1.513754e-02
7.773341e-01 2.509329e+00 1.513743e-02
7.773461e-01 2.509328e+00 1.513733e-02
7.773581e-01 2.509327e+00 1.513722e-02
7.773701e-01 2.509325e+00 1.513711e-02
7.773820e-01 2.509324e+00 1.513700e-02
7.773940e-01 2.509323e+00 1.513689e-02
7.774060e-01 2.509322e+00 1.513678e-02
7.774180e-01 2.509320e+00 1.513667e-02
7.774299e-01 2.509319e+00 1.513656e-02
7.774419e-01 2.509318e+00 1.513645e-02
7.774539e-01 2.509316e+00 1.513634e-02
7.774659e-01 2.509315e+00 1.513623e-02
7.774778e-01 2.509314e+00 1.513612e-02
7.774898e-01 2.509313e+00 1.513601e-02
7.775018e-01 2.509311e+00 1.513590e-02
7.775138e-01 2.509310e+00 1.513579e-02
7.775257e-01 2.509309e+00 1.513569e-02
7.775377e-01 2.509308e+00 1.513558e-02
7.775497e-01 2.509306e+00 1.513547e-02
7.775617e-01 2.509305e+00 1.513536e-02
7.775736e-01 2.509304e+00 1.513525e-02
7.775856e-01 2.509302e+00 1.513514e-02
7.775976e-01 2.509301e+00 1.513503e-02
7.776095e-01 2.509300e+00 1.513492e-02
7.776215e-01 2.509299e+00 1.513481e-02
7.776335e-01 2.509297e+00 1.513470e-02
7.776455e-01 2.509296e+00 1.513459e-02
7.776574e-01 2.509295e+00 1.513448e-02
7.776694e-01 2.509294e+00 1.513437e-02
7.776814e-01 2.509292e+00 1.513426e-02
7.776934e-01 2.509291e+00 1.513415e-02
7.777053e-01 2.509290e+00 1.513405e-02
7.777173e-01 2.509289e+00 1.513394e-02
7.777293e-01 2.509287e+00 1.513383e-02
7.777413e-01 2.509286e+00 1.513372e-02
7.777532e-01 2.509285e+00 1.513361e-02
7.777652e-01 2.509283e+00 1.513350e-02
7.777772e-01 2.509282e+00 1.513339e-02
7.777892e-01 2.509281e+00 1.513328e-02
7.778011e-01 2.509280e+00 1.513317e-02
7.778131e-01 2.509278e+00 1.513306e-02
7.778251e-01 2.509277e+00 1.513295e-02
7.778371e-01 2.509276e+00 1.513284e-02
7.778490e-01 2.509275e+00 1.513273e-02
7.778610e-01 2.509273e+00 1.513262e-02
7.778730e-01 2.509272e+00 1.513251e-02
7.778850e-01 2.509271e+00 1.513240e-02
7.778969e-01 2.509269e+00 1.513230e-02
7.779089e-01 2.509268e+00 1.513219e-02
7.779209e-01 2.509267e+00 1.513208e-02
7.779329e-01 2.509266e+00 1.513197e-02
7.779448e-01 2.509264e+00 1.513186e-02
7.779568e-01 2.509263e+00 1.513175e-02
7.779688e-01 2.509262e+00 1.513164e-02
7.779808e-01 2.509261e+00 1.513153e-02
7.779927e-01 2.509259e+00 1.513142e-02
7.780047e-01 2.509258e+00 1.513131e-02
7.780167e-01 2.509257e+00 1.513120e-02
7.780287e-01 2.509255e+00 1.513109e-02
7.780406e-01 2.509254e+00 1.513098e-02
7.780526e-01 2.509253e+00 1.513087e-02
7.780646e-01 2.509252e+00 1.513076e-02
7.780765e-01 2.509250e+00 1.513066e-02
7.780885e-01 2.509249e+00 1.513055e-02
7.781005e-01 2.509248e+00 1.513044e-02
7.781125e-01 2.509247e+00 1.513033e-02
7.781244e-01 2.509245e+00 1.513022e-02
7.781364e-01 2.509244e+00 1.513011e-02
7.781484e-01 2.509243e+00 1.513000e-02
7.781604e-01 2.509242e+00 1.512989e-02
7.781723e-01 2.509240e+00 1.512978e-02
7.781843e-01 2.509239e+00 1.512967e-02
7.781963e-01 2.509238e+00 1.512956e-02
7.782083e-01 2.509236e+00 1.512945e-02
7.782202e-01 2.509235e+00 1.512934e-02
7.782322e-01 2.509234e+00 1.512922e-02
7.782442e-01 2.509233e+00 1.512911e-02
7.782562e-01 2.509232e+00 1.512900e-02
7.782681e-01 2.509230e+00 1.512889e-02
7.782801e-01 2.509229e+00 1.512877e-02
7.782921e-01 2.509228e+00 1.512866e-02
7.783041e-01 2.509227e+00 1.512855e-02
7.783160e-01 2.509225e+00 1.512843e-02
7.783280e-01 2.509224e+00 1.512832e-02
7.783400e-01 2.509223e+00 1.512821e-02
7.783520e-01 2.509222e+00 1.512810e-02
7.783639e-01 2.509221e+00 1.512798e-02
7.783759e-01 2.509219e+00 1.512787e-02
7.783879e-01 2.509218e+00 1.512776e-02
7.783999e-01 2.509217e+00 1.512765e-02
7.784118e-01 2.509216e+00 1.512753e-02
7.784238e-01 2.509214e+00 1.512742e-02
7.784358e-01 2.509213e+00 1.512731e-02
7.784478e-01 2.509212e+00 1.512720e-02
7.784597e-01 2.509211e+00 1.512708e-02
7.784717e-01 2.509209e+00 1.512697e-02
7.784837e-01 2.509208e+00 1.512686e-02
7.784957e-01 2.509207e+00 1.512674e-02
7.785076e-01 2.509206e+00 1.512663e-02
7.785196e-01 2.509205e+00 1.512652e-02
7.785316e-01 2.509203e+00 1.512641e-02
7.785436e-01 2.509202e+00 1.512629e-02
7.785555e-01 2.509201e+00 1.512618e-02
7.785675e-01 2.509200e+00 1.512607e-02
7.785795e-01 2.509198e+00 1.512596e-02
7.785914e-01 2.509197e+00 1.512584e-02
7.786034e-01 2.509196e+00 1.512573e-02
7.786154e-01 2.509195e+00 1.512562e-02
7.786274e-01 2.509194e+00 1.512550e-02
7.786393e-01 2.509192e+00 1.512539e-02
7.786513e-01 2.509191e+00 1.512528e-02
7.786633e-01 2.509190e+00 1.512517e-02
7.786753e-01 2.509189e+00 1.512505e-02
